,iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
321,AU,1998,203.0,0.0,0.0,0.0,11.0,22.0,18.0,13.0,15.0,31.0,0.0,0.0,0.0,2.0,19.0,24.0,15.0,8.0,2.0,24.0,0.0
322,AU,1999,285.0,0.0,0.0,0.0,13.0,40.0,54.0,52.0,37.0,49.0,0.0,0.0,0.0,0.0,10.0,16.0,18.0,6.0,2.0,26.0,0.0
323,AU,2000,251.0,0.0,0.0,3.0,16.0,35.0,25.0,24.0,19.0,49.0,0.0,0.0,0.0,0.0,15.0,19.0,12.0,15.0,5.0,14.0,0.0
324,AU,2001,228.0,0.0,0.0,1.0,23.0,20.0,18.0,18.0,13.0,35.0,0.0,0.0,0.0,1.0,21.0,27.0,16.0,7.0,8.0,20.0,0.0
325,AU,2002,210.0,0.0,0.0,1.0,15.0,20.0,26.0,19.0,13.0,34.0,0.0,0.0,0.0,0.0,15.0,21.0,15.0,6.0,4.0,23.0,0.0
326,AU,2003,113.0,0.0,0.0,0.0,14.0,10.0,2.0,11.0,5.0,30.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,5.0,4.0,7.0,0.0
327,AU,2004,285.0,0.0,0.0,0.0,18.0,16.0,17.0,15.0,11.0,32.0,0.0,0.0,0.0,0.0,6.0,17.0,5.0,7.0,3.0,19.0,0.0
328,AU,2005,241.0,0.0,0.0,0.0,32.0,27.0,23.0,11.0,12.0,30.0,0.0,0.0,0.0,2.0,18.0,26.0,11.0,10.0,6.0,14.0,0.0
329,AU,2006,269.0,1.0,1.0,1.0,33.0,35.0,23.0,21.0,16.0,43.0,0.0,1.0,1.0,2.0,18.0,27.0,14.0,7.0,9.0,21.0,0.0
330,AU,2007,281.0,0.0,3.0,3.0,30.0,33.0,20.0,15.0,14.0,37.0,0.0,0.0,4.0,4.0,26.0,37.0,20.0,12.0,7.0,23.0,0.0
331,AU,2008,299.0,0.0,0.0,2.0,46.0,33.0,20.0,27.0,23.0,42.0,0.0,0.0,0.0,3.0,27.0,32.0,14.0,6.0,11.0,10.0,0.0
345,AZ,1993,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,AZ,1994,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,AZ,1995,669.0,0.0,0.0,0.0,13.0,29.0,14.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0
348,AZ,1996,990.0,0.0,0.0,0.0,57.0,302.0,231.0,47.0,101.0,16.0,0.0,0.0,0.0,5.0,20.0,154.0,86.0,16.0,13.0,10.0,0.0
349,AZ,1997,981.0,0.0,0.0,0.0,120.0,244.0,194.0,89.0,12.0,3.0,0.0,0.0,0.0,0.0,42.0,70.0,178.0,23.0,0.0,0.0,0.0
350,AZ,1998,727.0,0.0,0.0,0.0,44.0,47.0,24.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0,6.0,1.0,0.0,0.0
351,AZ,1999,763.0,0.0,0.0,0.0,96.0,46.0,217.0,184.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,73.0,58.0,19.0,0.0,0.0
352,AZ,2000,890.0,0.0,0.0,0.0,9.0,24.0,33.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0
353,AZ,2001,927.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,AZ,2002,1661.0,0.0,0.0,6.0,290.0,433.0,359.0,190.0,72.0,16.0,0.0,0.0,0.0,5.0,48.0,88.0,80.0,34.0,19.0,21.0,0.0
355,AZ,2003,1161.0,0.0,0.0,3.0,212.0,258.0,215.0,113.0,66.0,20.0,0.0,0.0,0.0,1.0,72.0,60.0,62.0,48.0,26.0,5.0,0.0
356,AZ,2004,1472.0,0.0,0.0,8.0,248.0,311.0,222.0,167.0,92.0,83.0,0.0,0.0,0.0,8.0,120.0,65.0,57.0,34.0,33.0,24.0,0.0
357,AZ,2005,1561.0,2.0,75.0,77.0,109.0,297.0,215.0,209.0,187.0,88.0,0.0,2.0,88.0,90.0,64.0,98.0,47.0,32.0,24.0,24.0,0.0
358,AZ,2006,1454.0,1.0,5.0,6.0,241.0,362.0,365.0,120.0,78.0,30.0,0.0,0.0,2.0,2.0,51.0,66.0,66.0,44.0,15.0,8.0,0.0
359,AZ,2007,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,AZ,2008,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,BA,1995,865.0,0.0,0.0,0.0,15.0,61.0,90.0,140.0,139.0,100.0,0.0,0.0,0.0,0.0,40.0,67.0,64.0,49.0,77.0,23.0,0.0
377,BA,1996,927.0,0.0,0.0,5.0,30.0,48.0,62.0,51.0,60.0,39.0,0.0,0.0,0.0,0.0,23.0,28.0,39.0,16.0,27.0,39.0,0.0
378,BA,1997,803.0,0.0,0.0,5.0,48.0,84.0,99.0,66.0,36.0,74.0,0.0,0.0,0.0,11.0,53.0,42.0,50.0,35.0,65.0,83.0,0.0
379,BA,1998,640.0,0.0,0.0,1.0,28.0,75.0,85.0,75.0,55.0,75.0,0.0,0.0,0.0,3.0,37.0,42.0,27.0,22.0,30.0,85.0,0.0
380,BA,1999,786.0,0.0,0.0,2.0,44.0,76.0,113.0,89.0,60.0,68.0,0.0,0.0,0.0,6.0,49.0,59.0,34.0,24.0,38.0,87.0,0.0
381,BA,2000,759.0,0.0,0.0,4.0,56.0,82.0,99.0,66.0,58.0,77.0,0.0,0.0,0.0,4.0,30.0,46.0,29.0,29.0,48.0,124.0,0.0
382,BA,2001,800.0,0.0,0.0,6.0,39.0,70.0,110.0,89.0,53.0,99.0,0.0,0.0,0.0,7.0,45.0,50.0,34.0,17.0,50.0,127.0,0.0
383,BA,2002,526.0,0.0,0.0,1.0,36.0,48.0,70.0,69.0,33.0,63.0,0.0,0.0,0.0,2.0,22.0,33.0,18.0,19.0,31.0,81.0,0.0
384,BA,2003,493.0,0.0,0.0,4.0,32.0,42.0,49.0,52.0,45.0,50.0,0.0,0.0,0.0,4.0,27.0,37.0,34.0,14.0,30.0,73.0,0.0
385,BA,2004,889.0,0.0,0.0,3.0,66.0,79.0,95.0,82.0,77.0,115.0,0.0,0.0,0.0,3.0,45.0,67.0,43.0,51.0,59.0,102.0,0.0
386,BA,2005,640.0,0.0,1.0,1.0,22.0,58.0,61.0,78.0,44.0,80.0,1.0,0.0,2.0,2.0,35.0,39.0,33.0,28.0,28.0,130.0,0.0
387,BA,2006,562.0,0.0,0.0,0.0,40.0,58.0,47.0,53.0,42.0,66.0,2.0,0.0,0.0,0.0,41.0,50.0,24.0,29.0,20.0,88.0,2.0
388,BA,2007,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,BA,2008,509.0,0.0,0.0,0.0,20.0,35.0,38.0,84.0,49.0,79.0,0.0,0.0,3.0,3.0,26.0,26.0,20.0,11.0,6.0,112.0,0.0
403,BB,1995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,BB,1996,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,BB,1997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,BB,1998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,BB,1999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,BB,2000,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409,BB,2001,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
410,BB,2002,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
412,BB,2004,19.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
414,BB,2006,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
415,BB,2007,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
416,BB,2008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,BD,1993,18993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,BD,1994,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,BD,1995,20524.0,0.0,0.0,29.0,505.0,983.0,1001.0,748.0,648.0,424.0,0.0,0.0,0.0,64.0,309.0,546.0,360.0,236.0,132.0,38.0,0.0
433,BD,1996,29674.0,0.0,0.0,45.0,723.0,1322.0,1264.0,908.0,737.0,472.0,0.0,0.0,0.0,89.0,434.0,663.0,434.0,268.0,151.0,41.0,0.0
434,BD,1997,33117.0,0.0,0.0,201.0,2639.0,5013.0,5226.0,3926.0,2901.0,2003.0,0.0,0.0,0.0,328.0,1883.0,2634.0,1748.0,1029.0,527.0,236.0,0.0
435,BD,1998,37737.0,0.0,0.0,254.0,3516.0,5988.0,6242.0,4771.0,3522.0,2569.0,0.0,0.0,0.0,438.0,2663.0,3319.0,2156.0,1212.0,649.0,324.0,0.0
436,BD,1999,37821.0,0.0,0.0,259.0,3504.0,5777.0,6143.0,4748.0,3568.0,2701.0,0.0,0.0,0.0,405.0,2753.0,3276.0,2180.0,1315.0,712.0,333.0,0.0
437,BD,2000,38484.0,0.0,0.0,256.0,3640.0,5643.0,5750.0,4718.0,3667.0,2837.0,0.0,0.0,0.0,495.0,3029.0,3238.0,2247.0,1315.0,778.0,370.0,0.0
438,BD,2001,40777.0,0.0,0.0,283.0,3976.0,5834.0,6257.0,5172.0,3682.0,3039.0,0.0,0.0,0.0,428.0,3392.0,3538.0,2260.0,1492.0,763.0,371.0,0.0
439,BD,2002,46811.0,0.0,0.0,449.0,4490.0,6288.0,7038.0,5981.0,4493.0,3682.0,0.0,0.0,0.0,575.0,3104.0,3926.0,2791.0,2101.0,988.0,865.0,0.0
440,BD,2003,53618.0,0.0,0.0,320.0,5166.0,7275.0,8058.0,6947.0,5501.0,4142.0,0.0,0.0,0.0,544.0,4298.0,4282.0,3258.0,2086.0,1150.0,591.0,0.0
441,BD,2004,62694.0,0.0,0.0,420.0,6171.0,8281.0,8914.0,8327.0,6276.0,5144.0,0.0,0.0,0.0,589.0,5081.0,4869.0,3758.0,2518.0,1434.0,718.0,0.0
442,BD,2005,84848.0,0.0,0.0,524.0,8170.0,10443.0,11423.0,11038.0,8476.0,7453.0,0.0,0.0,0.0,751.0,6776.0,6785.0,5538.0,3960.0,2281.0,1230.0,0.0
443,BD,2006,101967.0,0.0,0.0,607.0,9937.0,12166.0,12889.0,13378.0,10283.0,9513.0,0.0,0.0,0.0,850.0,8164.0,8048.0,6395.0,5020.0,2982.0,1735.0,0.0
444,BD,2007,104296.0,0.0,0.0,523.0,10210.0,12442.0,13003.0,13307.0,10653.0,9830.0,0.0,0.0,0.0,829.0,8562.0,8164.0,6678.0,5220.0,3057.0,1818.0,0.0
445,BD,2008,106373.0,0.0,0.0,422.0,10618.0,12926.0,12761.0,13355.0,10772.0,10386.0,0.0,0.0,0.0,764.0,9189.0,8389.0,6465.0,5206.0,3173.0,1947.0,0.0
459,BE,1993,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,BE,1994,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,BE,1995,400.0,0.0,0.0,3.0,23.0,49.0,63.0,52.0,54.0,102.0,0.0,0.0,0.0,3.0,12.0,24.0,32.0,17.0,10.0,34.0,0.0
462,BE,1996,364.0,0.0,0.0,1.0,20.0,43.0,49.0,45.0,32.0,59.0,0.0,0.0,0.0,4.0,9.0,30.0,25.0,11.0,10.0,26.0,0.0
463,BE,1997,434.0,0.0,0.0,3.0,18.0,45.0,56.0,43.0,41.0,115.0,0.0,0.0,0.0,2.0,11.0,26.0,22.0,13.0,11.0,28.0,0.0
464,BE,1998,418.0,0.0,0.0,3.0,22.0,50.0,58.0,48.0,36.0,78.0,0.0,0.0,0.0,2.0,6.0,30.0,20.0,17.0,13.0,35.0,0.0
465,BE,1999,403.0,0.0,0.0,2.0,18.0,40.0,49.0,46.0,38.0,83.0,0.0,0.0,0.0,4.0,20.0,38.0,19.0,22.0,8.0,16.0,0.0
466,BE,2000,409.0,0.0,0.0,3.0,20.0,57.0,39.0,55.0,32.0,56.0,0.0,0.0,0.0,6.0,15.0,15.0,19.0,4.0,13.0,27.0,0.0
467,BE,2001,472.0,0.0,0.0,8.0,31.0,40.0,47.0,44.0,23.0,54.0,0.0,0.0,0.0,6.0,14.0,21.0,24.0,15.0,7.0,18.0,0.0
468,BE,2002,419.0,0.0,0.0,1.0,19.0,56.0,52.0,33.0,19.0,58.0,0.0,0.0,0.0,6.0,21.0,19.0,16.0,9.0,16.0,16.0,0.0
469,BE,2003,362.0,0.0,0.0,6.0,27.0,33.0,30.0,40.0,17.0,35.0,0.0,0.0,0.0,5.0,20.0,17.0,15.0,11.0,2.0,7.0,0.0
470,BE,2004,391.0,0.0,0.0,1.0,26.0,55.0,30.0,37.0,24.0,48.0,0.0,0.0,0.0,6.0,18.0,16.0,20.0,3.0,8.0,14.0,0.0
471,BE,2005,380.0,1.0,0.0,1.0,26.0,50.0,32.0,27.0,15.0,47.0,0.0,1.0,1.0,2.0,27.0,31.0,15.0,12.0,4.0,23.0,0.0
472,BE,2006,343.0,3.0,1.0,4.0,26.0,52.0,38.0,45.0,27.0,42.0,0.0,3.0,3.0,6.0,25.0,25.0,18.0,6.0,7.0,22.0,0.0
473,BE,2007,322.0,1.0,1.0,2.0,23.0,55.0,35.0,38.0,18.0,43.0,0.0,3.0,1.0,4.0,13.0,31.0,23.0,7.0,8.0,22.0,0.0
474,BE,2008,311.0,2.0,1.0,3.0,23.0,40.0,43.0,32.0,24.0,41.0,0.0,2.0,1.0,3.0,17.0,40.0,22.0,8.0,3.0,12.0,0.0
488,BF,1994,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,BF,1995,1028.0,0.0,0.0,4.0,67.0,133.0,124.0,62.0,48.0,29.0,0.0,0.0,0.0,7.0,76.0,53.0,39.0,26.0,11.0,10.0,0.0
490,BF,1996,1381.0,0.0,0.0,3.0,47.0,161.0,148.0,115.0,65.0,36.0,0.0,0.0,0.0,10.0,51.0,97.0,67.0,58.0,31.0,10.0,0.0
491,BF,1997,1126.0,0.0,0.0,3.0,47.0,161.0,148.0,115.0,65.0,36.0,0.0,0.0,0.0,10.0,51.0,97.0,67.0,58.0,31.0,10.0,0.0
492,BF,1998,1331.0,0.0,0.0,4.0,104.0,270.0,236.0,159.0,89.0,65.0,0.0,0.0,0.0,9.0,83.0,98.0,86.0,82.0,32.0,14.0,0.0
493,BF,1999,1411.0,0.0,0.0,13.0,85.0,247.0,216.0,118.0,83.0,56.0,0.0,0.0,0.0,8.0,67.0,141.0,92.0,63.0,39.0,20.0,0.0
494,BF,2000,1560.0,0.0,0.0,12.0,91.0,274.0,252.0,133.0,68.0,65.0,0.0,0.0,0.0,7.0,59.0,128.0,101.0,45.0,38.0,14.0,0.0
495,BF,2001,1522.0,0.0,0.0,7.0,124.0,283.0,279.0,168.0,122.0,70.0,0.0,0.0,0.0,17.0,80.0,155.0,100.0,49.0,32.0,32.0,0.0
496,BF,2002,1544.0,0.0,0.0,6.0,123.0,273.0,266.0,156.0,124.0,83.0,0.0,0.0,0.0,12.0,85.0,159.0,104.0,80.0,30.0,25.0,0.0
497,BF,2003,1703.0,0.0,0.0,14.0,148.0,313.0,321.0,162.0,129.0,80.0,0.0,0.0,0.0,19.0,102.0,131.0,132.0,70.0,46.0,36.0,0.0
498,BF,2004,1926.0,0.0,0.0,10.0,155.0,375.0,308.0,204.0,138.0,102.0,0.0,0.0,0.0,22.0,109.0,196.0,148.0,72.0,54.0,33.0,0.0
499,BF,2005,2294.0,0.0,0.0,18.0,181.0,430.0,370.0,273.0,144.0,113.0,0.0,0.0,0.0,15.0,125.0,248.0,174.0,109.0,54.0,40.0,0.0
500,BF,2006,2659.0,0.0,0.0,13.0,227.0,473.0,433.0,307.0,183.0,140.0,0.0,0.0,0.0,33.0,155.0,252.0,198.0,99.0,99.0,47.0,0.0
501,BF,2007,2614.0,2.0,6.0,8.0,233.0,442.0,429.0,303.0,176.0,145.0,0.0,4.0,25.0,29.0,157.0,243.0,187.0,129.0,88.0,45.0,0.0
502,BF,2008,2756.0,0.0,0.0,8.0,225.0,555.0,448.0,314.0,174.0,146.0,0.0,0.0,0.0,33.0,143.0,250.0,180.0,116.0,107.0,57.0,0.0
517,BG,1994,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,BG,1995,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,BG,1996,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,BG,1997,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,BG,1998,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,BG,1999,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,BG,2000,2524.0,0.0,0.0,0.0,13.0,16.0,20.0,3.0,9.0,10.0,0.0,0.0,0.0,0.0,11.0,14.0,7.0,3.0,4.0,6.0,0.0
524,BG,2001,897.0,0.0,0.0,1.0,15.0,20.0,23.0,23.0,18.0,13.0,0.0,0.0,0.0,1.0,11.0,16.0,13.0,5.0,2.0,9.0,0.0
525,BG,2002,1007.0,0.0,0.0,2.0,62.0,86.0,116.0,132.0,58.0,56.0,0.0,0.0,0.0,6.0,48.0,73.0,45.0,19.0,9.0,30.0,0.0
526,BG,2003,1254.0,0.0,0.0,3.0,99.0,169.0,178.0,200.0,121.0,89.0,0.0,0.0,0.0,7.0,85.0,106.0,63.0,44.0,32.0,58.0,0.0
527,BG,2004,1315.0,0.0,0.0,10.0,97.0,156.0,166.0,204.0,153.0,111.0,0.0,0.0,0.0,4.0,84.0,111.0,64.0,49.0,35.0,71.0,0.0
528,BG,2005,1214.0,0.0,9.0,9.0,98.0,150.0,195.0,195.0,150.0,136.0,0.0,0.0,9.0,9.0,90.0,111.0,59.0,29.0,37.0,70.0,0.0
529,BG,2006,1307.0,0.0,0.0,6.0,86.0,146.0,170.0,184.0,133.0,123.0,0.0,0.0,0.0,12.0,76.0,96.0,86.0,34.0,24.0,59.0,0.0
530,BG,2007,1080.0,2.0,5.0,7.0,63.0,122.0,181.0,176.0,131.0,90.0,0.0,2.0,2.0,4.0,63.0,77.0,53.0,38.0,29.0,46.0,0.0
531,BG,2008,1020.0,1.0,1.0,2.0,80.0,145.0,151.0,159.0,127.0,68.0,0.0,1.0,0.0,1.0,57.0,78.0,54.0,31.0,23.0,44.0,0.0
545,BH,1993,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,BH,1995,17.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
547,BH,1996,31.0,0.0,0.0,0.0,8.0,25.0,24.0,16.0,7.0,6.0,0.0,0.0,0.0,1.0,10.0,11.0,7.0,0.0,3.0,3.0,0.0
548,BH,1997,22.0,0.0,0.0,1.0,11.0,32.0,19.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,2.0,1.0,1.0,0.0
549,BH,1998,25.0,0.0,0.0,0.0,3.0,40.0,36.0,20.0,13.0,22.0,0.0,0.0,0.0,3.0,4.0,9.0,7.0,5.0,2.0,6.0,0.0
550,BH,1999,21.0,0.0,0.0,0.0,12.0,19.0,14.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,11.0,6.0,0.0,1.0,3.0,0.0
551,BH,2000,23.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
552,BH,2001,23.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
553,BH,2002,17.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
554,BH,2003,16.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
555,BH,2004,69.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
556,BH,2005,101.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
557,BH,2006,98.0,0.0,0.0,0.0,10.0,25.0,11.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,14.0,4.0,5.0,2.0,0.0,0.0
558,BH,2007,109.0,0.0,0.0,0.0,8.0,26.0,15.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,10.0,15.0,5.0,3.0,0.0,1.0,0.0
559,BH,2008,141.0,0.0,0.0,0.0,17.0,48.0,27.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,16.0,8.0,1.0,0.0,0.0,0.0
573,BI,1993,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,BI,1994,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,BI,1995,1121.0,0.0,0.0,5.0,128.0,238.0,224.0,73.0,32.0,19.0,0.0,0.0,0.0,19.0,109.0,124.0,89.0,33.0,12.0,4.0,0.0
576,BI,1996,1533.0,0.0,0.0,16.0,217.0,283.0,274.0,116.0,41.0,17.0,0.0,0.0,0.0,18.0,132.0,203.0,112.0,53.0,16.0,7.0,0.0
577,BI,1997,2022.0,0.0,0.0,21.0,208.0,446.0,431.0,198.0,79.0,32.0,0.0,0.0,0.0,30.0,189.0,265.0,198.0,71.0,39.0,19.0,0.0
578,BI,1998,2782.0,0.0,0.0,45.0,301.0,527.0,530.0,319.0,102.0,33.0,0.0,0.0,0.0,49.0,265.0,321.0,240.0,126.0,47.0,16.0,0.0
579,BI,1999,2924.0,0.0,0.0,64.0,349.0,566.0,492.0,281.0,102.0,57.0,0.0,0.0,0.0,66.0,291.0,253.0,236.0,109.0,30.0,28.0,0.0
581,BI,2001,3040.0,0.0,0.0,34.0,344.0,559.0,469.0,238.0,75.0,39.0,0.0,0.0,0.0,81.0,369.0,364.0,337.0,86.0,30.0,15.0,0.0
582,BI,2002,2791.0,0.0,0.0,16.0,310.0,470.0,520.0,270.0,97.0,52.0,0.0,0.0,0.0,48.0,243.0,242.0,324.0,152.0,24.0,23.0,0.0
583,BI,2003,3087.0,0.0,0.0,32.0,348.0,572.0,488.0,260.0,106.0,35.0,0.0,0.0,0.0,75.0,308.0,361.0,276.0,119.0,27.0,10.0,0.0
584,BI,2004,3277.0,0.0,0.0,24.0,352.0,674.0,468.0,292.0,78.0,48.0,0.0,0.0,0.0,51.0,325.0,370.0,232.0,114.0,40.0,19.0,0.0
585,BI,2005,3262.0,0.0,0.0,34.0,352.0,591.0,525.0,372.0,111.0,55.0,0.0,0.0,0.0,46.0,298.0,399.0,288.0,122.0,36.0,33.0,0.0
586,BI,2006,3119.0,0.0,0.0,30.0,347.0,600.0,488.0,320.0,114.0,64.0,0.0,0.0,0.0,41.0,296.0,367.0,242.0,140.0,56.0,14.0,0.0
587,BI,2007,3595.0,0.0,0.0,26.0,425.0,637.0,542.0,372.0,177.0,88.0,0.0,0.0,0.0,55.0,360.0,392.0,276.0,140.0,67.0,38.0,0.0
588,BI,2008,3610.0,0.0,0.0,30.0,430.0,684.0,526.0,459.0,175.0,80.0,0.0,0.0,0.0,38.0,335.0,340.0,264.0,139.0,72.0,38.0,0.0
602,BJ,1993,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,BJ,1994,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
